epoch,train_loss,val_loss,train_acc,val_acc,val_auc,lr
13,0.769675,1.160541,0.985413,0.670709,0.942547,0.00000186
14,0.781018,1.168812,0.984031,0.665476,0.942852,0.00000122
15,0.783958,1.161026,0.985321,0.684044,0.943048,0.00001000
16,0.767458,1.187825,0.985813,0.678609,0.941866,0.00000994
17,0.769605,1.156716,0.988484,0.682333,0.942666,0.00000978
18,0.748990,1.163378,0.987931,0.690686,0.943034,0.00000951
19,0.747459,1.149632,0.989006,0.665828,0.943310,0.00000914
20,0.746441,1.135151,0.989559,0.683490,0.944038,0.00000868
21,0.739753,1.144526,0.989375,0.692850,0.945214,0.00000815
22,0.742032,1.150561,0.990296,0.690585,0.945046,0.00000754
23,0.742194,1.137718,0.991187,0.694812,0.944892,0.00000689
24,0.734613,1.141746,0.991617,0.690384,0.944359,0.00000620
25,0.737011,1.130460,0.991371,0.685453,0.945255,0.00000550
26,0.731698,1.123739,0.992384,0.693252,0.945869,0.00000480
27,0.722479,1.129214,0.992446,0.685453,0.944881,0.00000411
28,0.729488,1.130864,0.991709,0.686862,0.945207,0.00000346
29,0.718800,1.125401,0.992876,0.690786,0.945386,0.00000285
30,0.729470,1.116456,0.992446,0.694762,0.945687,0.00000232
31,0.718627,1.115397,0.991709,0.691642,0.945385,0.00000186
32,0.719975,1.136353,0.992384,0.691038,0.944438,0.00000149
33,0.723946,1.137139,0.992292,0.693051,0.944902,0.00000122
34,0.724203,1.130770,0.993029,0.691290,0.944881,0.00000106
35,0.727762,1.116487,0.991647,0.690988,0.945451,0.00001000
36,0.721855,1.160837,0.992200,0.687918,0.943475,0.00000999
37,0.723577,1.117853,0.992937,0.693806,0.945123,0.00000994
38,0.719893,1.125664,0.992538,0.699844,0.945822,0.00000988
39,0.706988,1.114038,0.993613,0.684195,0.946054,0.00000978
40,0.706854,1.113592,0.993367,0.688421,0.945175,0.00000966
41,0.719309,1.145147,0.992630,0.688623,0.944973,0.00000951
42,0.710822,1.118271,0.993428,0.687214,0.945007,0.00000934
43,0.710178,1.150491,0.993428,0.694611,0.943909,0.00000914
44,0.709461,1.092134,0.993275,0.699743,0.946502,0.00000892
45,0.698292,1.113712,0.993428,0.700398,0.946774,0.00000868
46,0.703098,1.108761,0.993275,0.694963,0.946464,0.00000842
47,0.699481,1.110600,0.993674,0.689478,0.944688,0.00000815
48,0.693434,1.110463,0.993766,0.691793,0.944998,0.00000785
49,0.697758,1.126626,0.993735,0.697076,0.946024,0.00000754
50,0.689892,1.118675,0.993797,0.694057,0.945489,0.00000722
51,0.692684,1.116092,0.993735,0.693806,0.945520,0.00000689
52,0.693975,1.107865,0.994565,0.696976,0.946136,0.00000655
53,0.686716,1.106282,0.994319,0.690585,0.945809,0.00000620
54,0.689813,1.113816,0.994073,0.687717,0.945606,0.00000585
55,0.697622,1.121439,0.993336,0.687667,0.944200,0.00000550
56,0.683530,1.126826,0.993950,0.682282,0.945532,0.00000515
57,0.693230,1.120959,0.994411,0.691944,0.945477,0.00000480
58,0.685731,1.106291,0.994165,0.695466,0.946221,0.00000445
59,0.681848,1.097945,0.994350,0.698888,0.946247,0.00000411
1,3.259043,1.758646,0.912915,0.635133,0.00027164
2,1.832950,1.538128,0.939618,0.687415,0.00019739
3,1.532014,1.406735,0.946420,0.707593,0.00010561
4,1.420180,1.415650,0.951923,0.733306,0.00003136
5,1.372802,1.332470,0.952262,0.727620,0.00030000
6,1.325590,1.396494,0.952933,0.720827,0.00029273
7,1.225112,1.323931,0.953174,0.732602,0.00027164
8,1.118114,1.227087,0.956893,0.751019,0.00023879
9,1.045155,1.212257,0.956123,0.748302,0.00019739
10,0.981235,1.212185,0.951089,0.744477,0.00015150
11,0.931690,1.187622,0.954704,0.760076,0.00010561
12,0.904473,1.184081,0.950565,0.756252,0.00006421
13,0.891958,1.152927,0.953612,0.762442,0.00003136
14,0.865389,1.150278,0.954160,0.761485,0.00001027
15,0.891688,1.144023,0.953827,0.764907,0.00030000
16,0.901199,1.211604,0.943232,0.751220,0.00029817
17,0.899093,1.180388,0.950004,0.764807,0.00029273
18,0.873129,1.206755,0.945488,0.743823,0.00028381
19,0.849118,1.166316,0.952809,0.763699,0.00027164
20,0.830375,1.176337,0.952225,0.755346,0.00025651
21,0.818605,1.239244,0.945902,0.746792,0.00023879
22,0.801381,1.199222,0.948989,0.763599,0.00021892
23,0.797073,1.199472,0.948651,0.749660,0.00019739
24,0.777323,1.221255,0.944953,0.752579,0.00017473
25,0.767537,1.150764,0.950666,0.769386,0.00015150
26,0.784884,1.163427,0.949926,0.765561,0.00012827
27,0.767490,1.187301,0.947488,0.760781,0.00010561
28,0.769149,1.171597,0.947078,0.764857,0.00008408
29,0.763224,1.141139,0.951488,0.764354,0.00006421
30,0.744436,1.158648,0.951321,0.763699,0.00004649
31,0.745079,1.177836,0.948923,0.759120,0.00003136
32,0.743187,1.203249,0.944207,0.753032,0.00001919
33,0.751889,1.196544,0.946711,0.757108,0.00001027
34,0.741829,1.181098,0.947338,0.754642,0.00000483
35,0.747165,1.222796,0.944009,0.750063,0.00030000
1,4.260978,1.991244,0.885970,0.556333,0.00019878
2,2.321470,1.852759,0.916480,0.632416,0.00019515
3,1.943548,1.722195,0.932210,0.672370,0.00018921
4,1.729900,1.758072,0.940580,0.695768,0.00018109
5,1.547111,1.667315,0.945306,0.703769,0.00017100
6,1.458441,1.555090,0.949718,0.721934,0.00015919
7,1.360246,1.418455,0.953241,0.729432,0.00014595
8,1.293595,1.440317,0.955756,0.748503,0.00013159
9,1.278309,1.369269,0.955076,0.731898,0.00011649
10,1.231143,1.404968,0.954917,0.745786,0.00010100
11,1.172606,1.338408,0.958067,0.753736,0.00008551
12,1.172759,1.365655,0.958317,0.757108,0.00007041
13,1.161887,1.378665,0.958736,0.755346,0.00005605
14,1.114429,1.328928,0.958284,0.757862,0.00004281
15,1.113001,1.364737,0.957555,0.751472,0.00003100
16,1.082622,1.340004,0.957922,0.757812,0.00002091
17,1.062613,1.319882,0.959214,0.758768,0.00001279
18,1.067070,1.308564,0.958749,0.757812,0.00000685
19,1.054254,1.337405,0.958660,0.756806,0.00000322
20,1.083084,1.330640,0.958410,0.758064,0.00020000
21,1.060045,1.407054,0.956581,0.748251,0.00019969
22,1.029003,1.349758,0.953840,0.736779,0.00019878
23,0.972910,1.223372,0.955391,0.747849,0.00019726
24,0.921552,1.215334,0.950108,0.729533,0.00019515
25,0.880445,1.170272,0.953371,0.746792,0.00019246
26,0.882206,1.134815,0.957845,0.757510,0.00018921
27,0.862586,1.151187,0.953539,0.751522,0.00018541
28,0.831406,1.154885,0.951819,0.745635,0.00018109
29,0.819879,1.131302,0.952127,0.756755,0.00017628
30,0.827841,1.158847,0.951746,0.747396,0.00017100
31,0.826403,1.171286,0.952824,0.749157,0.00016530
32,0.815670,1.149728,0.952331,0.751774,0.00015919
33,0.799095,1.113306,0.954895,0.761687,0.00015273
34,0.804097,1.154975,0.951123,0.751975,0.00014595
35,0.782054,1.127195,0.951869,0.763297,0.00013889
36,0.788178,1.137253,0.952315,0.755950,0.00013159
37,0.770200,1.141268,0.950031,0.758114,0.00012411
38,0.779338,1.142160,0.954035,0.759070,0.00011649
39,0.750123,1.145242,0.953172,0.753082,0.00010877
40,0.767173,1.156031,0.954049,0.758064,0.00010100
41,0.771056,1.129675,0.954045,0.762291,0.00009323
42,0.764529,1.176067,0.946899,0.742213,0.00008551
43,0.745365,1.131528,0.952691,0.764706,0.00007789
44,0.757225,1.125873,0.953242,0.764354,0.00007041
45,0.744228,1.132740,0.952442,0.760328,0.00006311
46,0.741063,1.130820,0.953499,0.764756,0.00005605
47,0.772929,1.112397,0.953518,0.766065,0.00004927
48,0.757608,1.111478,0.954345,0.768128,0.00004281
49,0.743822,1.129789,0.951470,0.763196,0.00003670
50,0.741664,1.136655,0.953113,0.765712,0.00003100
51,0.730302,1.117707,0.953750,0.766668,0.00002572
52,0.757300,1.136394,0.953684,0.765209,0.00002091
53,0.732717,1.127287,0.952781,0.766417,0.00001659
54,0.750245,1.125249,0.953792,0.767675,0.00001279
55,0.745936,1.124109,0.954093,0.765310,0.00000954
56,0.737378,1.124023,0.953072,0.765108,0.00000685
57,0.743722,1.119358,0.953510,0.765763,0.00000474
58,0.756041,1.136358,0.953517,0.764454,0.00000322
59,0.753908,1.124206,0.953490,0.763649,0.00000231
60,0.740352,1.121468,0.953912,0.764102,0.00020000
61,0.737034,1.171728,0.949842,0.756001,0.00019992
62,0.755845,1.163209,0.948335,0.753535,0.00019969
63,0.748022,1.108748,0.956143,0.769184,0.00019931
64,0.757949,1.153021,0.949519,0.754390,0.00019878
65,0.759700,1.143981,0.950280,0.755195,0.00019810
66,0.757915,1.169708,0.949862,0.759473,0.00019726
67,0.743457,1.152114,0.948678,0.758114,0.00019628
68,0.740387,1.188357,0.946124,0.741509,0.00019515
69,0.745012,1.187206,0.945652,0.746541,0.00019388
70,0.753202,1.143535,0.949928,0.755397,0.00019246
71,0.730941,1.149276,0.951174,0.754541,0.00019091
72,0.723664,1.175717,0.949970,0.756906,0.00018921
73,0.737362,1.157882,0.949256,0.756554,0.00018738
74,0.721398,1.165739,0.944860,0.751220,0.00018541
75,0.726128,1.158971,0.948141,0.752680,0.00018332
76,0.739450,1.145407,0.947652,0.756755,0.00018109
77,0.739148,1.125264,0.951822,0.767121,0.00017875
78,0.731411,1.162541,0.948865,0.753938,0.00017628
1,10.032838,5.108855,0.491770,0.092890,0.00000001
2,10.077464,5.081567,0.492712,0.093997,0.00000001
3,10.046787,5.081596,0.493533,0.095255,0.00000002
4,9.972041,5.121278,0.493314,0.095607,0.00000002
5,10.018643,5.086928,0.491761,0.092840,0.00000003
6,10.027884,5.114115,0.491845,0.094601,0.00000003
7,9.948584,5.113766,0.494180,0.095557,0.00000004
8,9.964113,5.109078,0.495332,0.096563,0.00000004
9,10.004341,5.176111,0.494060,0.096362,0.00000005
10,9.932862,5.020803,0.497387,0.095456,0.00000005
11,9.872480,5.064598,0.497349,0.096261,0.00000006
12,9.900939,4.999219,0.501883,0.098526,0.00000006
13,9.904085,5.024321,0.500761,0.097217,0.00000007
14,9.804640,5.020851,0.502835,0.099532,0.00000007
15,9.800682,5.023910,0.503269,0.098979,0.00000008
16,9.785958,5.026101,0.506183,0.102149,0.00000009
17,9.775633,4.969279,0.508871,0.102400,0.00000009
18,9.675163,4.901060,0.509062,0.104665,0.00000010
19,9.674310,4.946513,0.513473,0.105772,0.00000010
20,9.630451,4.948759,0.514316,0.107181,0.00000011
21,9.621759,4.937778,0.516267,0.108388,0.00000011
22,9.511473,4.890775,0.521754,0.110602,0.00000012
23,9.477883,4.893812,0.521534,0.110602,0.00000012
24,9.491582,4.891045,0.522269,0.113823,0.00000013
25,9.435226,4.875231,0.527899,0.116137,0.00000013
26,9.421709,4.851150,0.531443,0.116288,0.00000014
27,9.323337,4.877186,0.533018,0.117194,0.00000014
28,9.281051,4.669132,0.537961,0.122327,0.00000015
29,9.190101,4.734680,0.540748,0.124239,0.00000015
30,9.148553,4.716611,0.543003,0.127409,0.00000016
31,9.135752,4.754435,0.546726,0.128768,0.00000016
32,9.029008,4.736980,0.551733,0.132340,0.00000016
33,9.099400,4.676733,0.557549,0.135913,0.00000016
34,9.023388,4.571935,0.560055,0.138278,0.00000016
35,8.931535,4.519289,0.565398,0.140895,0.00000016
36,8.734668,4.572908,0.568336,0.145927,0.00000016
37,8.805591,4.551528,0.570219,0.147034,0.00000016
38,8.669839,4.492981,0.574998,0.148594,0.00000016
39,8.703309,4.519790,0.579879,0.151562,0.00000016
40,8.597974,4.443335,0.583894,0.154330,0.00000016
41,8.507011,4.373629,0.589590,0.160117,0.00000016
42,8.419018,4.328836,0.592255,0.159563,0.00000016
43,8.471928,4.408717,0.593518,0.161123,0.00000016
44,8.379131,4.304808,0.601815,0.166910,0.00000016
45,8.301015,4.321959,0.604660,0.169174,0.00000016
46,8.289118,4.308087,0.608263,0.175313,0.00000016
47,8.223865,4.195078,0.611745,0.175162,0.00000016
48,8.130160,4.193317,0.613808,0.177074,0.00000016
49,8.119895,4.129966,0.618574,0.179792,0.00000016
50,8.002497,4.129170,0.620361,0.184773,0.00000016
51,7.916422,4.137316,0.627762,0.190510,0.00000016
52,7.947289,4.051572,0.630642,0.198007,0.00000016
53,7.816920,4.039047,0.634622,0.197605,0.00000016
54,7.737671,3.979664,0.637839,0.203945,0.00000016
55,7.688869,3.893417,0.643248,0.206511,0.00000016
56,7.614158,3.995191,0.643795,0.207467,0.00000016
57,7.572033,3.989433,0.649042,0.210939,0.00000016
58,7.450498,3.963968,0.653125,0.216022,0.00000016
59,7.409480,3.857732,0.657728,0.221909,0.00000016
60,7.371330,3.848336,0.660662,0.223872,0.00000016
61,7.259595,3.845487,0.658646,0.222211,0.00000016
62,7.190818,3.783572,0.666145,0.232476,0.00000016
63,7.084354,3.676928,0.671184,0.236955,0.00000016
64,7.110059,3.797669,0.673039,0.238062,0.00000016
65,6.986884,3.734573,0.676593,0.241987,0.00000016
1,3.898681,2.637770,0.879184,0.546269,0.00036219
2,2.110336,1.952002,0.918063,0.641725,0.00026319
3,1.710249,1.825424,0.932328,0.678509,0.00014081
4,1.606220,1.619568,0.940807,0.697177,0.00004181
5,1.533610,1.624517,0.943029,0.699945,0.00040000
6,1.403248,1.343779,0.945273,0.704171,0.00039031
7,1.322974,1.671486,0.945808,0.708499,0.00036219
8,1.215749,1.530791,0.942138,0.698234,0.00031838
9,1.162229,1.481688,0.947025,0.729533,0.00026319
10,1.113465,1.662199,0.946676,0.722588,0.00020200
11,1.077525,1.432859,0.950868,0.737533,0.00014081
12,1.055268,1.418229,0.949449,0.740452,0.00008562
13,1.036646,1.435496,0.950962,0.750214,0.00004181
14,1.017422,1.369096,0.952605,0.749761,0.00001369
15,0.983001,1.340013,0.952608,0.747547,0.00040000
16,1.075909,1.533782,0.945355,0.721179,0.00039756
17,1.013293,1.307748,0.949767,0.740100,0.00039031
18,1.012875,1.355082,0.949974,0.738942,0.00037842
19,0.972471,1.512842,0.944222,0.712323,0.00036219
20,0.942468,1.285434,0.947405,0.744125,0.00034201
21,0.953930,1.403822,0.941201,0.733759,0.00031838
22,0.910519,1.338778,0.946718,0.743270,0.00029189
23,0.870626,1.362368,0.951261,0.749761,0.00026319
24,0.868796,1.294761,0.951950,0.753032,0.00023297
25,0.897474,1.267494,0.952532,0.759573,0.00020200
26,0.860934,1.236416,0.951133,0.756705,0.00017103
27,0.837528,1.260729,0.951758,0.757862,0.00014081
28,0.823408,1.310878,0.948723,0.757208,0.00011211
29,0.854993,1.280024,0.945830,0.754994,0.00008562
30,0.803837,1.273704,0.947029,0.759523,0.00006199
31,0.804635,1.286140,0.947167,0.758668,0.00004181
32,0.833294,1.269452,0.947737,0.762794,0.00002558
33,0.758981,1.233493,0.947773,0.762140,0.00001369
34,0.803091,1.294239,0.947732,0.759523,0.00000644
35,0.838917,1.277659,0.948028,0.759372,0.00040000
36,0.817958,1.303070,0.946910,0.737785,0.00039939
37,0.858366,1.231022,0.945121,0.739747,0.00039756
38,0.807692,1.280235,0.945514,0.746490,0.00039453
39,0.811246,1.241936,0.947467,0.740502,0.00039031
40,0.797124,1.223015,0.945313,0.748553,0.00038493
41,0.758347,1.246347,0.945168,0.735118,0.00037842
42,0.759731,1.229088,0.942783,0.731243,0.00037082
43,0.777269,1.228021,0.941546,0.736628,0.00036219
44,0.749055,1.233839,0.945356,0.742465,0.00035256
45,0.749209,1.215333,0.947888,0.745534,0.00034201
46,0.742516,1.200953,0.947541,0.751874,0.00033059
47,0.733029,1.217461,0.944729,0.751975,0.00031838
48,0.737574,1.256527,0.943107,0.743219,0.00030545
1,1.688019,0.847179,0.935701,0.675389,0.00027164
2,0.599022,0.590238,0.956174,0.735370,0.00019739
3,0.440577,0.539364,0.966223,0.758215,0.00010561
4,0.391161,0.562648,0.968672,0.768430,0.00003136
5,0.299654,0.490223,0.969677,0.788356,0.00030000
6,0.378487,0.651493,0.957232,0.731797,0.00029273
7,0.394186,0.543183,0.964107,0.760580,0.00027164
8,0.344265,0.648066,0.963857,0.764354,0.00023879
9,0.292048,0.673302,0.964082,0.765259,0.00019739
10,0.279602,0.585995,0.959288,0.773411,0.00015150
11,0.211500,0.583071,0.966234,0.784129,0.00010561
12,0.253004,0.548465,0.962153,0.785438,0.00006421
13,0.246539,0.558589,0.970774,0.797263,0.00003136
14,0.218445,0.548902,0.969900,0.794948,0.00001027
15,0.240632,0.563563,0.971182,0.796558,0.00030000
16,0.301849,0.588380,0.959335,0.760731,0.00029817
17,0.279413,0.634914,0.963675,0.767826,0.00029273
18,0.230634,0.597104,0.957060,0.764102,0.00028381
19,0.253147,0.731056,0.960797,0.758869,0.00027164
20,0.237759,0.611115,0.954669,0.749459,0.00025651
1,15.241345,7.930999,0.572654,0.154028,0.00000100
1,2.718674,1.055609,0.908570,0.623409,0.00009055
2,1.106249,0.737763,0.937869,0.712424,0.00006580
3,0.756009,0.676935,0.948557,0.723947,0.00003520
4,0.646864,0.687864,0.952360,0.746490,0.00001045
5,0.590498,0.642848,0.953366,0.760479,0.00010000
6,0.584454,0.627635,0.956589,0.752478,0.00009758
7,0.511439,0.651231,0.957670,0.739395,0.00009055
8,0.431091,0.583354,0.963865,0.762140,0.00007960
9,0.414387,0.680932,0.960756,0.772254,0.00006580
10,0.370430,0.610888,0.965593,0.780808,0.00005050
11,0.328929,0.548364,0.966215,0.779097,0.00003520
12,0.297480,0.550257,0.968756,0.780557,0.00002140
13,0.322050,0.594468,0.968462,0.789664,0.00001045
14,0.296181,0.508566,0.969079,0.788306,0.00000342
15,0.306627,0.571409,0.968487,0.789815,0.00010000
16,0.324418,0.576707,0.967587,0.779550,0.00009939
17,0.335471,0.521325,0.968000,0.785287,0.00009758
18,0.325501,0.558182,0.963393,0.765259,0.00009460
19,0.272348,0.577314,0.968499,0.789966,0.00009055
20,0.279057,0.514454,0.967721,0.779550,0.00008550
21,0.291534,0.561287,0.969641,0.795401,0.00007960
22,0.278471,0.630034,0.966678,0.788406,0.00007297
23,0.264437,0.573805,0.969251,0.790218,0.00006580
24,0.259507,0.692846,0.966609,0.786746,0.00005824
25,0.258537,0.595353,0.968893,0.781513,0.00005050
26,0.246598,0.528680,0.970867,0.795300,0.00004276
27,0.235021,0.617669,0.968376,0.791174,0.00003520
28,0.237388,0.573023,0.969510,0.797162,0.00002803
29,0.233482,0.565373,0.971108,0.796608,0.00002140
30,0.246290,0.569588,0.972042,0.796407,0.00001550
31,0.235224,0.530298,0.971647,0.799477,0.00001045
32,0.225169,0.495707,0.972043,0.800030,0.00000640
33,0.253760,0.551344,0.971778,0.797464,0.00000342
34,0.239701,0.456883,0.972089,0.801892,0.00000161
35,0.209837,0.522171,0.972245,0.800835,0.00010000
36,0.242345,0.555284,0.967533,0.782368,0.00009985
37,0.281084,0.632420,0.967632,0.771902,0.00009939
38,0.225443,0.540042,0.967405,0.790922,0.00009863
39,0.249737,0.596114,0.964703,0.787048,0.00009758
40,0.251588,0.571138,0.967010,0.790168,0.00009623
41,0.224876,0.630665,0.967065,0.785287,0.00009460
42,0.228957,0.517257,0.965825,0.788557,0.00009271
43,0.230379,0.567552,0.960372,0.789815,0.00009055
44,0.220851,0.533563,0.966313,0.784632,0.00008814
45,0.223779,0.558793,0.966260,0.785387,0.00008550
46,0.230490,0.547557,0.967915,0.788759,0.00008265
47,0.247377,0.556999,0.968848,0.791979,0.00007960
48,0.224287,0.609994,0.969039,0.790117,0.00007636
49,0.196989,0.537570,0.969559,0.789010,0.00007297
50,0.228150,0.620903,0.962835,0.787299,0.00006944
51,0.200211,0.697444,0.965537,0.788356,0.00006580
52,0.229631,0.568528,0.967551,0.784431,0.00006206
53,0.197779,0.565280,0.966042,0.786192,0.00005824
1,2.677384,1.184609,0.903820,0.630504,0.00009055
2,1.021931,0.730403,0.941602,0.703517,0.00006580
3,0.727084,0.730071,0.949459,0.743119,0.00003520
4,0.556909,0.641884,0.953297,0.761033,0.00001045
5,0.526032,0.607172,0.958109,0.767675,0.00010000
6,0.464383,0.716273,0.956524,0.760127,0.00009758
7,0.449276,0.663616,0.961079,0.765461,0.00009055
8,0.390886,0.554478,0.964585,0.784280,0.00007960
9,0.387607,0.517703,0.963205,0.778393,0.00006580
10,0.325527,0.583582,0.965050,0.786897,0.00005050
11,0.304804,0.523799,0.968368,0.792633,0.00003520
12,0.319363,0.568986,0.966959,0.793489,0.00002140
13,0.283041,0.550441,0.966814,0.790721,0.00001045
14,0.273496,0.511391,0.969022,0.800081,0.00000342
15,0.254453,0.477680,0.969512,0.800131,0.00010000
16,0.332796,0.567556,0.965786,0.776833,0.00009939
17,0.300981,0.586700,0.967685,0.786394,0.00009758
18,0.314421,0.593215,0.969345,0.787400,0.00009460
19,0.271510,0.526692,0.966991,0.785941,0.00009055
20,0.283485,0.491330,0.969326,0.785890,0.00008550
21,0.238877,0.536214,0.964592,0.790721,0.00007960
22,0.282273,0.542350,0.967420,0.790218,0.00007297
23,0.255292,0.514656,0.968719,0.794092,0.00006580
24,0.252015,0.594236,0.966234,0.797464,0.00005824
25,0.244225,0.563577,0.968370,0.789161,0.00005050
26,0.238104,0.533820,0.969973,0.797112,0.00004276
27,0.241756,0.526335,0.969598,0.800986,0.00003520
28,0.241357,0.510302,0.971041,0.805112,0.00002803
29,0.227697,0.574258,0.969389,0.803955,0.00002140
30,0.245723,0.522680,0.969261,0.806924,0.00001550
31,0.216945,0.527339,0.968293,0.807327,0.00001045
32,0.215929,0.486077,0.970285,0.812761,0.00000640
33,0.231250,0.538336,0.969919,0.809138,0.00000342
34,0.213686,0.503255,0.970512,0.809591,0.00000161
35,0.235117,0.541276,0.970574,0.809943,0.00010000
36,0.241342,0.499079,0.969543,0.795703,0.00009985
37,0.228005,0.610756,0.967517,0.785035,0.00009939
38,0.229688,0.562443,0.968104,0.794797,0.00009863
39,0.231693,0.579464,0.964896,0.791778,0.00009758
40,0.233225,0.570710,0.966704,0.791224,0.00009623
41,0.222596,0.633029,0.966916,0.785991,0.00009460
42,0.232828,0.628114,0.969540,0.796508,0.00009271
43,0.236013,0.616196,0.964639,0.785890,0.00009055
44,0.233773,0.568923,0.968664,0.796307,0.00008814
45,0.213520,0.696268,0.966820,0.782519,0.00008550
46,0.233359,0.567118,0.965204,0.786545,0.00008265
47,0.217846,0.574313,0.967273,0.802345,0.00007960
48,0.206993,0.577371,0.967250,0.800684,0.00007636
49,0.193251,0.538887,0.969533,0.800231,0.00007297
50,0.207411,0.550311,0.968514,0.798621,0.00006944
51,0.214337,0.550423,0.968448,0.797816,0.00006580
52,0.196714,0.539438,0.966718,0.798772,0.00006206
53,0.210662,0.548894,0.963244,0.801288,0.00005824
54,0.209386,0.508922,0.966906,0.808836,0.00005438
55,0.187222,0.592470,0.966440,0.796608,0.00005050
56,0.183842,0.674660,0.966225,0.795854,0.00004662
57,0.186573,0.615312,0.968078,0.798923,0.00004276
1,2.491167,0.968625,0.912876,0.636542,0.00009055
2,0.932188,0.863356,0.939196,0.693504,0.00006580
3,0.614871,0.772605,0.950804,0.743773,0.00003520
4,0.561771,0.669139,0.955778,0.753636,0.00001045
5,0.505121,0.595804,0.958289,0.756001,0.00010000
6,0.491108,0.873294,0.953843,0.764756,0.00009758
7,0.430528,0.898008,0.962774,0.769788,0.00009055
8,0.380898,0.583040,0.963448,0.774770,0.00007960
9,0.324437,0.546652,0.966382,0.782569,0.00006580
10,0.322000,0.611550,0.965941,0.774468,0.00005050
11,0.342246,0.547196,0.969266,0.770845,0.00003520
12,0.303624,0.523653,0.967049,0.785840,0.00002140
13,0.288761,0.557820,0.968564,0.787350,0.00001045
14,0.267310,0.513234,0.969497,0.790922,0.00000342
15,0.299897,0.583066,0.969796,0.791476,0.00010000
16,0.270859,0.526890,0.965176,0.768580,0.00009939
17,0.295973,0.643218,0.959880,0.751019,0.00009758
18,0.307259,0.606428,0.966198,0.761536,0.00009460
19,0.283511,0.468054,0.968913,0.788054,0.00009055
20,0.266857,0.483771,0.968014,0.778544,0.00008550
21,0.257762,0.494720,0.970429,0.782066,0.00007960
22,0.262893,0.545281,0.969801,0.789161,0.00007297
23,0.248915,0.615877,0.971079,0.794898,0.00006580
24,0.249006,0.495289,0.972449,0.800433,0.00005824
25,0.219376,0.611901,0.969957,0.786595,0.00005050
26,0.231889,0.588806,0.969165,0.794596,0.00004276
27,0.215544,0.523571,0.970343,0.796407,0.00003520
28,0.249868,0.511967,0.969910,0.797363,0.00002803
29,0.212280,0.542942,0.969612,0.796055,0.00002140
30,0.244589,0.587214,0.968242,0.794596,0.00001550
31,0.219856,0.547718,0.970397,0.801288,0.00001045
32,0.220446,0.647535,0.970619,0.805817,0.00000640
33,0.232443,0.525205,0.971462,0.805062,0.00000342
34,0.216504,0.503804,0.970901,0.806421,0.00000161
35,0.227539,0.486715,0.971540,0.808132,0.00010000
36,0.247097,0.580718,0.963842,0.797967,0.00009985
37,0.234317,0.583906,0.962662,0.776883,0.00009939
38,0.236292,0.521107,0.966355,0.787249,0.00009863
39,0.259146,0.668507,0.965142,0.787299,0.00009758
40,0.226858,0.553333,0.965507,0.785387,0.00009623
41,0.236212,0.601536,0.964267,0.777034,0.00009460
42,0.225154,0.538208,0.968569,0.786746,0.00009271
43,0.250126,0.633241,0.967269,0.798621,0.00009055
44,0.231351,0.850854,0.963442,0.781613,0.00008814
45,0.224540,0.662978,0.962713,0.789061,0.00008550
